Time,No. Steps,Total Reward,final_position,Episode Length
0.0,1247999,3.0,0.1879152167035748,452
0.0010836124420166016,1255560,10.0,0.42360012654223345,540
0.015642881393432617,1263179,3.0,0.1879152167035748,448
0.015616655349731445,1270973,10.0,0.42360012654223345,544
0.015604496002197266,1278542,3.0,0.1879152167035748,458
0.015629291534423828,1286300,10.0,0.4175893704523885,531
0.015619993209838867,1293779,3.0,0.1879152167035748,451
0.0,1301288,3.0,0.1879152167035748,451
0.01561284065246582,1309117,4.0,0.22840873141410947,576
0.01560068130493164,1316701,3.0,0.1879152167035748,452
0.015616178512573242,1324311,3.0,0.1879152167035748,452
0.0,1331556,3.0,0.07181271749446377,193
0.0,1338949,3.0,0.04523884846567542,252
0.015613317489624023,1346623,3.0,0.15343245808288516,451
0.0,1354436,5.0,0.1372983233154065,578
0.015619754791259766,1362097,3.0,0.15343245808288516,452
0.0,1369475,3.0,0.21322366339765897,211
0.015617609024047852,1377031,3.0,0.1879152167035748,451
0.01561880111694336,1384654,3.0,0.1879152167035748,451
0.015633106231689453,1391867,3.0,0.21512179689971528,178
0.01563429832458496,1399839,10.0,0.4201202151217969,689
0.015636920928955078,1407113,4.0,0.2157545080670674,219
0.015613317489624023,1417034,5.0,0.1879152167035748,2084
0.0,1424811,3.0,0.15311610249920912,651
0.015569686889648438,1432489,4.0,0.22840873141410947,520
0.01563429832458496,1440335,5.0,0.22840873141410947,580
0.0,1447976,4.0,0.22840873141410947,486
0.00437617301940918,1455603,4.0,0.22840873141410947,466
0.01564621925354004,1465600,3.0,0.053147738057576714,2174
0.015634536743164062,1475593,3.0,0.043024359379943054,2154
0.015642881393432617,1482847,3.0,0.041126225877886745,265
0.0,1490260,3.0,0.22239797532426447,300
0.015608549118041992,1497991,9.0,0.42296741537488136,534
0.015616655349731445,1505640,9.0,0.42929452704840243,536
0.015565633773803711,1513640,5.0,0.2840873141410946,688
0.015594244003295898,1520961,4.0,0.08636507434356216,163
0.0,1528065,4.0,0.07655805124960456,191
0.015623331069946289,1535846,5.0,0.22840873141410947,559
0.015624761581420898,1543382,3.0,0.1879152167035748,449
0.01562809944152832,1550567,4.0,0.09490667510281557,176
0.0,1558133,3.0,0.1879152167035748,449
0.0,1565530,4.0,0.2552989560265739,371
0.0,1573200,5.0,0.17336285985447644,543
0.015625715255737305,1580961,10.0,0.41727301486871243,547
0.015612602233886719,1588189,3.0,0.07529262891490035,180
0.017869234085083008,1595943,10.0,0.4175893704523885,546
0.01563286781311035,1603686,10.0,0.4175893704523885,538
0.0156402587890625,1611407,10.0,0.41727301486871243,541
0.03127598762512207,1619295,9.0,0.4242328377095856,659
0.015619993209838867,1626913,2.0,0.1372983233154065,438
0.015612363815307617,1634582,9.0,0.4242328377095856,537
0.0,1642347,10.0,0.4175893704523885,533
0.015624761581420898,1650163,9.0,0.4179057260360645,530
0.0,1657617,2.0,0.1372983233154065,434
0.0,1665129,3.0,0.1879152167035748,433
0.015632152557373047,1672635,3.0,0.1879152167035748,433
0.0,1680211,3.0,0.1879152167035748,433
0.015597820281982422,1687367,4.0,0.21417273014868712,192
0.015626192092895508,1694964,10.0,0.4175893704523885,538
0.015621423721313477,1702739,10.0,0.4175893704523885,538
0.015583515167236328,1710530,9.0,0.4175893704523885,536
0.01563429832458496,1717789,3.0,0.09807023093957608,145
0.015621662139892578,1725592,10.0,0.4175893704523885,544
0.015621185302734375,1733206,3.0,0.1879152167035748,445
0.015625476837158203,1740906,10.0,0.4175893704523885,544
0.015619277954101562,1748400,3.0,0.1879152167035748,444
0.015616893768310547,1756057,10.0,0.4175893704523885,538
0.015620946884155273,1763824,10.0,0.4175893704523885,532
0.0,1771539,4.0,0.22840873141410947,483
0.015651226043701172,1780184,10.0,0.4175893704523885,1208
0.0,1787948,10.0,0.4194875039544448,535
0.015646934509277344,1795749,10.0,0.41727301486871243,540
0.015634536743164062,1803531,10.0,0.4175893704523885,533
0.012999296188354492,1811146,10.0,0.4175893704523885,533
0.015621662139892578,1818929,9.0,0.42834546029737425,541
0.01562666893005371,1826756,9.0,0.42581461562796585,539
0.0,1834103,7.0,0.024675735526732048,287
0.015629053115844727,1841579,3.0,0.1879152167035748,454
0.01562952995300293,1849253,10.0,0.4175893704523885,534
0.0,1857049,9.0,0.42454919329326163,540
0.015662431716918945,1864766,10.0,0.4175893704523885,534
0.015617132186889648,1872549,9.0,0.42644732679531794,540
0.0,1880267,10.0,0.4175893704523885,534
0.0,1887939,4.0,0.22840873141410947,522
0.0,1895203,12.0,0.4536539069914584,208
0.015602588653564453,1902953,11.0,0.42771274913002216,564
0.015628814697265625,1910758,11.0,0.42201834862385323,569
0.015679597854614258,1918478,11.0,0.42201834862385323,568
0.015652894973754883,1926180,11.0,0.42834546029737425,569
0.0156252384185791,1933945,10.0,0.420752926289149,536
0.0,1941220,4.0,0.09965200885795635,226
0.015641450881958008,1948936,11.0,0.4198038595381208,568
0.01560521125793457,1956700,9.0,0.4213856374565011,528
0.015609979629516602,1964453,10.0,0.4175893704523885,540
0.0,1972268,11.0,0.420752926289149,569
0.0156252384185791,1980034,9.0,0.42296741537488136,529
0.015602588653564453,1987626,10.0,0.4175893704523885,540
0.015625476837158203,1995429,10.0,0.4175893704523885,539
0.015588760375976562,2003180,10.0,0.4175893704523885,539
0.015622854232788086,2010814,10.0,0.4175893704523885,539
0.015617609024047852,2018522,9.0,0.4182220816197406,535
0.015618562698364258,2026217,10.0,0.4179057260360645,540
0.01561594009399414,2033888,10.0,0.4175893704523885,539
0.0,2041655,10.0,0.4175893704523885,540
0.015627622604370117,2049233,3.0,0.1879152167035748,446
0.015630245208740234,2056866,10.0,0.4175893704523885,534
0.0,2064608,10.0,0.4175893704523885,534
0.015625476837158203,2072347,10.0,0.4194875039544448,535
0.01562047004699707,2080058,10.0,0.42360012654223345,538
0.0,2087794,10.0,0.42834546029737425,538
0.015621185302734375,2095346,10.0,0.4175893704523885,540
0.01563405990600586,2102987,10.0,0.4175893704523885,541
0.0,2110797,10.0,0.41727301486871243,554
0.0,2118513,9.0,0.42106928187282505,528
0.015608549118041992,2125930,7.0,0.032900980702309394,290
0.0,2133625,10.0,0.42296741537488136,538
0.015627145767211914,2141354,10.0,0.4049351471053464,532
0.01563429832458496,2148999,9.0,0.42106928187282505,528
0.015589237213134766,2156642,3.0,0.1879152167035748,446
0.0156402587890625,2164879,4.0,0.22840873141410947,924
0.0,2172604,9.0,0.4201202151217969,530
0.015579700469970703,2180289,9.0,0.4201202151217969,529
0.015631675720214844,2188002,9.0,0.4175893704523885,534
0.015627622604370117,2195759,9.0,0.4175893704523885,534
0.01563119888305664,2203397,10.0,0.41727301486871243,539
0.015627384185791016,2210987,9.0,0.4188547927870927,529
0.015618562698364258,2218516,3.0,0.1879152167035748,444
0.015616178512573242,2226282,9.0,0.4188547927870927,529
0.015657901763916016,2234004,10.0,0.4175893704523885,540
0.015661954879760742,2241741,9.0,0.4188547927870927,529
0.015625953674316406,2249467,9.0,0.4188547927870927,529
0.015644073486328125,2257211,10.0,0.41727301486871243,541
0.0,2264995,9.0,0.42106928187282505,534
0.0,2272666,10.0,0.4160075925340082,540
0.01560521125793457,2280477,10.0,0.4194875039544448,540
0.015532732009887695,2288135,10.0,0.42043657070547297,540
0.01563549041748047,2295812,3.0,0.1879152167035748,465
0.015642166137695312,2303341,10.0,0.41853843720341666,542
0.0,2311148,10.0,0.4160075925340082,539
0.0,2318870,10.0,0.4194875039544448,536
0.0,2326678,10.0,0.41853843720341666,541
0.015657901763916016,2334450,10.0,0.41853843720341666,541
0.015627622604370117,2342200,10.0,0.41727301486871243,552
0.015623092651367188,2349789,3.0,0.1879152167035748,446
0.015625476837158203,2357526,9.0,0.4242328377095856,537
0.012166500091552734,2365220,10.0,0.4160075925340082,541
0.015629053115844727,2372959,10.0,0.4175893704523885,539
0.015630245208740234,2380687,10.0,0.4194875039544448,535
0.015624284744262695,2388475,10.0,0.41853843720341666,541
0.015625476837158203,2396161,9.0,0.42360012654223345,538
0.0,2403705,10.0,0.420752926289149,541
0.01562047004699707,2411375,10.0,0.4175893704523885,539
0.015562772750854492,2419044,10.0,0.42170199304017714,541
0.0,2426701,10.0,0.4175893704523885,539
0.015648365020751953,2434500,10.0,0.4175893704523885,539
0.015623331069946289,2442322,10.0,0.4175893704523885,539
0.01562190055847168,2450017,10.0,0.4179057260360645,541
0.0,2457340,7.0,0.09807023093957608,200
0.0,2465141,10.0,0.4175893704523885,539
0.015652894973754883,2472988,10.0,0.4194875039544448,679
0.0,2480799,10.0,0.4194875039544448,542
0.015633583068847656,2488608,10.0,0.4242328377095856,542
0.015660762786865234,2497082,10.0,0.4077823473584309,1091
0.015621185302734375,2505491,10.0,0.4315090161341348,1010
0.015623331069946289,2513227,10.0,0.4232837709585574,542
0.0,2520984,10.0,0.420752926289149,542
0.01562786102294922,2530197,10.0,0.4299272382157545,1643
0.015632152557373047,2537959,10.0,0.420752926289149,541
0.015623331069946289,2545656,7.0,0.21480544131603924,469
0.0,2553389,10.0,0.42644732679531794,545
0.01562809944152832,2561180,10.0,0.41727301486871243,555
0.015613555908203125,2568907,10.0,0.41727301486871243,557
0.01562976837158203,2576650,10.0,0.41727301486871243,558
0.015600442886352539,2584471,10.0,0.41727301486871243,558
0.015623331069946289,2592220,10.0,0.4169566592850364,557
0.0,2599556,11.0,0.4425814615627966,213
0.015617132186889648,2607549,9.0,0.4324580828851629,700
0.015657663345336914,2615360,8.0,0.1879152167035748,603
0.015612363815307617,2623086,10.0,0.4194875039544448,536
0.01563429832458496,2630827,10.0,0.4194875039544448,536
0.015604019165039062,2638614,10.0,0.4194875039544448,536
0.015637636184692383,2646346,9.0,0.4201202151217969,529
0.0,2654094,10.0,0.4175893704523885,535
0.0,2661882,9.0,0.4188547927870927,530
0.0,2669405,9.0,0.41853843720341666,530
0.02787923812866211,2677018,9.0,0.4201202151217969,528
0.015642881393432617,2684744,10.0,0.4175893704523885,535
0.015517473220825195,2692443,10.0,0.4175893704523885,535
0.01562952995300293,2699938,7.0,0.22840873141410947,361
0.01565694808959961,2707630,10.0,0.4175893704523885,540
0.015602350234985352,2715372,10.0,0.4175893704523885,540
0.01564478874206543,2723046,10.0,0.4175893704523885,540
0.015610694885253906,2730685,10.0,0.4175893704523885,540
0.01563405990600586,2738321,10.0,0.4160075925340082,544
0.01562952995300293,2745881,10.0,0.42043657070547297,543
0.0,2753293,7.0,0.045871559633027525,347
0.01564335823059082,2761131,8.0,0.1879152167035748,617
0.01564502716064453,2768884,10.0,0.4251819044606137,539
0.01561427116394043,2776600,8.0,0.1879152167035748,556
0.015604972839355469,2784307,10.0,0.4242328377095856,543
0.015622138977050781,2792161,15.0,0.749762733312243,630
0.015625953674316406,2799842,10.0,0.4175893704523885,537
0.0,2807634,10.0,0.420752926289149,536
0.015622615814208984,2815324,10.0,0.42043657070547297,536
0.015624284744262695,2823102,8.0,0.22840873141410947,586
0.0156400203704834,2830878,10.0,0.420752926289149,537
0.015621662139892578,2838535,10.0,0.42360012654223345,539
0.0,2846264,10.0,0.42549826004428976,539
0.0,2853965,10.0,0.42360012654223345,538
0.0,2861709,10.0,0.4198038595381208,538
0.015620946884155273,2869456,10.0,0.4194875039544448,540
0.015624046325683594,2877171,10.0,0.4198038595381208,537
0.0,2884978,14.0,0.7042075292628915,594
0.01561880111694336,2892735,10.0,0.420752926289149,536
0.015665769577026367,2900623,9.0,0.42043657070547297,641
0.015622615814208984,2908401,10.0,0.420752926289149,537
0.015606880187988281,2916093,10.0,0.4194875039544448,536
0.015630245208740234,2923871,10.0,0.42043657070547297,536
0.01562952995300293,2931692,10.0,0.41853843720341666,650
0.015639781951904297,2939450,10.0,0.4194875039544448,536
0.015633821487426758,2947148,10.0,0.42043657070547297,536
0.015584468841552734,2954834,10.0,0.420752926289149,547
0.015624761581420898,2962626,10.0,0.4175893704523885,533
0.015613079071044922,2970416,11.0,0.42296741537488136,586
0.01566600799560547,2978223,11.0,0.4213856374565011,567
0.015624046325683594,2985546,10.0,0.44384688389750077,211
0.015823841094970703,2993361,14.0,0.6788990825688074,594
0.015631437301635742,3001081,11.0,0.42201834862385323,570
0.0,3008719,11.0,0.4226510597912053,563
0.015652894973754883,3016450,14.0,0.7042075292628915,603
0.0156097412109375,3024263,13.0,0.4261309712116419,579
0.015614032745361328,3031944,9.0,0.4194875039544448,528
0.01563429832458496,3039728,9.0,0.4194875039544448,529
0.01562809944152832,3047513,13.0,0.42170199304017714,588
0.015630006790161133,3055246,13.0,0.41727301486871243,605
0.015617132186889648,3063044,10.0,0.42201834862385323,538
0.015660524368286133,3072693,14.0,0.7042075292628915,1866
0.015605688095092773,3080410,10.0,0.42296741537488136,543
0.015625476837158203,3088158,13.0,0.42170199304017714,588
0.01564931869506836,3095939,14.0,0.6788990825688074,593
0.0156404972076416,3103803,12.0,0.4261309712116419,586
0.01562666893005371,3111542,10.0,0.4251819044606137,544
0.0,3119172,8.0,0.020563112938943372,420
0.015638351440429688,3127005,9.0,0.4049351471053464,548
0.015571355819702148,3134775,13.0,0.4049351471053464,586
0.015630722045898438,3142790,13.0,0.4049351471053464,678
0.015650033950805664,3150778,13.0,0.4049351471053464,654
0.015669822692871094,3158657,13.0,0.4049351471053464,584
0.01563882827758789,3166443,11.0,0.4049351471053464,569
0.015669584274291992,3174232,11.0,0.4049351471053464,571
0.0,3182020,11.0,0.4049351471053464,571
0.015619039535522461,3189885,12.0,0.4049351471053464,590
0.015625,3197657,9.0,0.4049351471053464,541
0.015618324279785156,3205334,10.0,0.4049351471053464,543
0.015630722045898438,3213076,13.0,0.4049351471053464,590
0.0,3220920,13.0,0.4049351471053464,582
0.015644550323486328,3228767,11.0,0.4049351471053464,567
0.015627384185791016,3236607,11.0,0.4049351471053464,567
0.01562786102294922,3244266,7.0,0.0,516
0.015618085861206055,3252071,11.0,0.4049351471053464,568
0.0,3259918,14.0,0.6839607719076242,600
0.025796890258789062,3267725,13.0,0.4049351471053464,579
0.0,3275488,13.0,0.4049351471053464,589
0.015619277954101562,3283211,13.0,0.4049351471053464,585
0.01562356948852539,3291021,14.0,0.7042075292628915,592
0.015622138977050781,3298341,1.0,0.031319202783929134,207
0.01561880111694336,3306404,1.0,0.03037013603290098,808
0.0,3314974,1.0,0.0841505852578298,1152
0.015620946884155273,3322254,1.0,0.0249920911104081,214
0.015607118606567383,3330062,10.0,0.4049351471053464,541
0.01564764976501465,3337829,10.0,0.4049351471053464,536
0.0,3345523,10.0,0.4049351471053464,536
0.015636682510375977,3353255,10.0,0.4049351471053464,537
0.015617847442626953,3360953,10.0,0.4049351471053464,537
0.004097938537597656,3368686,10.0,0.4049351471053464,537
0.016836881637573242,3376341,10.0,0.4049351471053464,538
0.015625715255737305,3384093,10.0,0.4049351471053464,538
0.0,3391828,9.0,0.4049351471053464,536
0.0,3399601,9.0,0.4049351471053464,533
0.0,3412227,8.0,0.41917114837076874,4143
0.015602350234985352,3421610,9.0,0.4340398608035432,1716
0.01562643051147461,3429370,10.0,0.4062005694400506,540
0.015606880187988281,3439168,10.0,0.40714963619107875,2108
0.006015777587890625,3446986,13.0,0.40809870294210693,603
0.015625715255737305,3454791,13.0,0.40714963619107875,585
0.0,3464180,12.0,0.4334071496361911,1731
0.015653133392333984,3471879,13.0,0.4049351471053464,583
0.0,3479581,10.0,0.4049351471053464,537
0.0,3487318,13.0,0.4049351471053464,573
0.0,3495021,14.0,0.6788990825688074,601
0.01565384864807129,3502723,11.0,0.4049351471053464,560
0.015612602233886719,3510494,11.0,0.4049351471053464,560
0.021895647048950195,3518148,3.0,0.1879152167035748,457
0.0,3525755,3.0,0.1879152167035748,467
0.0156252384185791,3533441,3.0,0.1879152167035748,453
0.015627622604370117,3541094,3.0,0.1879152167035748,458
0.0,3549026,13.0,0.4049351471053464,650
0.015631675720214844,3561833,12.0,0.4194875039544448,4189
0.0,3569306,3.0,0.1879152167035748,450
0.015642404556274414,3577089,11.0,0.4049351471053464,575
0.015630722045898438,3584616,3.0,0.1879152167035748,449
0.015622138977050781,3592638,9.0,0.481809553938627,863
0.01562976837158203,3600125,3.0,0.1879152167035748,446
0.015625953674316406,3607814,9.0,0.4049351471053464,532
0.015630006790161133,3615541,9.0,0.4049351471053464,532
0.015625476837158203,3623198,9.0,0.4049351471053464,531
0.015619277954101562,3630787,9.0,0.4049351471053464,528
0.015623331069946289,3638788,14.0,0.7042075292628915,747
0.015625953674316406,3646512,11.0,0.4049351471053464,561
0.015617609024047852,3654428,7.0,0.1372983233154065,681
0.0,3662020,10.0,0.5659601391964568,448
0.015657663345336914,3669525,6.0,0.026257513445112308,360
0.015628814697265625,3677349,13.0,0.4049351471053464,583
0.015629053115844727,3685234,10.0,0.4049351471053464,640
0.015655040740966797,3693008,13.0,0.4049351471053464,583
0.015633344650268555,3705029,13.0,0.4049351471053464,3687
0.015631437301635742,3715001,6.0,0.21955077507118,2175
0.015626192092895508,3722586,7.0,0.1372983233154065,539
0.0,3730284,7.0,0.1372983233154065,539
0.015633821487426758,3738096,7.0,0.1372983233154065,622
0.015618562698364258,3745665,6.0,0.09237583043340715,427
0.015640974044799805,3753390,7.0,0.0,506
0.015633583068847656,3760843,0.0,0.0,400
0.015618085861206055,3768433,0.0,0.0,401
0.015643835067749023,3776004,0.0,0.0,401
0.015661954879760742,3783515,0.0,0.0,400
0.01562356948852539,3791124,0.0,0.0,400
0.01563405990600586,3798793,0.0,0.0,404
0.01566481590270996,3806433,3.0,0.1879152167035748,471
0.015621185302734375,3814126,10.0,0.4049351471053464,535
0.015615463256835938,3821875,14.0,0.7042075292628915,608
0.015592098236083984,3834548,12.0,0.4049351471053464,4190
0.015651226043701172,3842292,9.0,0.4049351471053464,534
0.015647172927856445,3850026,9.0,0.4049351471053464,533
0.01565694808959961,3857812,7.0,0.1372983233154065,562
0.0,3870344,8.0,0.4198038595381208,4141
0.015633344650268555,3883110,12.0,0.41664030370136035,4190
0.015619754791259766,3895832,12.0,0.4160075925340082,4190
0.015680551528930664,3903672,13.0,0.4049351471053464,585
0.0,3911515,13.0,0.4049351471053464,582
0.01564645767211914,3919337,14.0,0.7042075292628915,607
0.01563549041748047,3927121,10.0,0.4049351471053464,540
0.015607357025146484,3934763,13.0,0.4049351471053464,579
0.015620231628417969,3942420,10.0,0.4049351471053464,537
0.015622615814208984,3955083,12.0,0.40651692502372666,4191
0.0156252384185791,3962657,10.0,0.4049351471053464,539
0.015631914138793945,3970189,15.0,0.7548244226510598,689
0.015630483627319336,3977963,14.0,0.7042075292628915,612
0.015610218048095703,3985560,3.0,0.1879152167035748,449
0.0,3993241,10.0,0.4049351471053464,554
0.0,4000832,3.0,0.1879152167035748,457
0.01560354232788086,4008584,4.0,0.1879152167035748,540
0.015637636184692383,4016242,3.0,0.1879152167035748,451
0.015612125396728516,4023876,10.0,0.4049351471053464,557
0.015661239624023438,4031529,10.0,0.4049351471053464,555
0.0,4039388,13.0,0.4049351471053464,608
0.03127694129943848,4043817,11.0,0.4049351471053464,605
0.015909433364868164,4047755,4.0,0.025941157861436255,379
0.021139144897460938,4052007,12.0,0.4049351471053464,572
0.01564311981201172,4056133,9.0,0.4824422651059791,504
0.031247615814208984,4059996,6.0,0.029737424865548878,309
0.020836591720581055,4064180,13.0,0.4049351471053464,593
