Time,No. Steps,Total Reward,final_position,Episode Length
0.007390737533569336,4642230,25.0,1.0,317
0.04390740394592285,4655727,25.0,1.0,270
0.010860204696655273,4668897,25.0,1.0,267
0.0440976619720459,4682418,25.0,1.0,268
0.0075953006744384766,4694954,15.0,0.7813982916798482,246
0.017565250396728516,4707794,25.0,1.0,270
0.007668495178222656,4721167,15.0,0.7801328693451439,261
0.04654359817504883,4734659,25.0,1.0,271
0.014547109603881836,4747329,25.0,1.0,270
0.048265933990478516,4760924,25.0,1.0,279
0.014334440231323242,4773692,25.0,1.0,271
0.04453539848327637,4787195,25.0,1.0,269
0.01732611656188965,4799775,25.0,1.0,271
0.01757025718688965,4812923,25.0,1.0,270
0.014518260955810547,4826427,25.0,1.0,273
0.027584314346313477,4839993,25.0,1.0,270
0.014029264450073242,4853004,25.0,1.0,269
0.02696084976196289,4866057,25.0,1.0,268
0.014721870422363281,4878758,25.0,1.0,271
0.014992475509643555,4891574,17.0,0.8731414109459031,255
0.0457918643951416,4905097,25.0,1.0,269
0.010959148406982422,4918031,25.0,1.0,278
0.01842355728149414,4931655,14.0,0.6738373932299905,587
0.007746458053588867,4945015,25.0,1.0,271
0.014512300491333008,4958448,25.0,1.0,276
0.014696359634399414,4971076,25.0,1.0,268
0.014510154724121094,4983872,25.0,1.0,267
0.014156341552734375,4997092,25.0,1.0,270
0.04407048225402832,5010523,25.0,1.0,269
0.010475397109985352,5023118,25.0,1.0,271
0.04326057434082031,5036655,25.0,1.0,271
0.021637678146362305,5050170,25.0,1.0,271
0.010936260223388672,5063450,25.0,1.0,268
0.007300138473510742,5076201,25.0,1.0,268
0.04668164253234863,5089764,25.0,1.0,270
0.014876604080200195,5102572,25.0,1.0,267
0.014174461364746094,5115908,25.0,1.0,268
0.01460576057434082,5129322,25.0,1.0,268
0.0108489990234375,5142462,25.0,1.0,285
0.01754450798034668,5155223,25.0,1.0,301
0.010880708694458008,5168022,25.0,1.0,286
0.017995357513427734,5181539,25.0,1.0,298
0.014293432235717773,5194483,25.0,1.0,269
0.014324426651000977,5207838,25.0,1.0,269
0.01984691619873047,5221355,25.0,1.0,269
0.0105438232421875,5234781,25.0,1.0,270
0.014158964157104492,5247771,25.0,1.0,268
0.02542901039123535,5261287,25.0,1.0,272
0.01444387435913086,5274214,25.0,1.0,271
0.014602184295654297,5286862,25.0,1.0,273
0.014506101608276367,5300272,25.0,1.0,269
0.010975837707519531,5313168,25.0,1.0,269
0.027338504791259766,5326728,25.0,1.0,271
0.01085352897644043,5339297,25.0,1.0,275
0.018068313598632812,5352826,25.0,1.0,268
0.014264822006225586,5365911,25.0,1.0,269
0.010729551315307617,5378944,25.0,1.0,285
0.03083014488220215,5392452,25.0,1.0,269
0.017601490020751953,5405653,25.0,1.0,270
0.011247396469116211,5418548,25.0,1.0,270
0.030530214309692383,5432085,25.0,1.0,269
0.014263153076171875,5445031,25.0,1.0,272
0.022051572799682617,5458498,25.0,1.0,273
0.017611265182495117,5471577,25.0,1.0,300
0.038846731185913086,5485079,25.0,1.0,270
0.03022909164428711,5498382,25.0,1.0,271
0.0237276554107666,5511802,25.0,1.0,268
0.019730806350708008,5524930,25.0,1.0,277
0.020061969757080078,5538496,25.0,1.0,281
0.014307975769042969,5551489,25.0,1.0,270
0.01827406883239746,5564612,25.0,1.0,295
0.010843038558959961,5577883,25.0,1.0,268
0.01728987693786621,5591013,25.0,1.0,269
0.04704546928405762,5604541,25.0,1.0,272
0.017409563064575195,5617380,25.0,1.0,282
0.011116981506347656,5630266,25.0,1.0,269
0.039517879486083984,5643662,25.0,1.0,271
0.04606342315673828,5657239,25.0,1.0,271
0.010424137115478516,5669875,25.0,1.0,269
0.010748624801635742,5683064,25.0,1.0,270
0.011257410049438477,5695674,25.0,1.0,269
0.019299745559692383,5709316,25.0,1.0,291
0.029937744140625,5722819,25.0,1.0,272
0.014385223388671875,5735358,25.0,1.0,269
0.010720491409301758,5747941,25.0,1.0,270
0.027600526809692383,5761401,25.0,1.0,269
0.007530689239501953,5774459,25.0,1.0,285
0.01089024543762207,5787407,25.0,1.0,269
0.014007091522216797,5800178,25.0,1.0,272
0.04067850112915039,5813714,25.0,1.0,274
0.04642033576965332,5827303,25.0,1.0,270
0.014279842376708984,5840088,25.0,1.0,270
0.02723836898803711,5853514,25.0,1.0,280
0.010971307754516602,5866202,25.0,1.0,289
0.04388785362243652,5879775,25.0,1.0,272
0.04598236083984375,5893192,25.0,1.0,271
0.014542341232299805,5906414,25.0,1.0,269
0.014529943466186523,5919104,25.0,1.0,269
0.010793209075927734,5932253,25.0,1.0,270
0.017826080322265625,5945243,25.0,1.0,275
0.014016151428222656,5958637,25.0,1.0,268
0.04522895812988281,5972139,25.0,1.0,273
0.01733851432800293,5985325,25.0,1.0,269
0.014261245727539062,5998025,25.0,1.0,269
0.027001142501831055,6011534,25.0,1.0,272
0.041558027267456055,6023644,3.0,0.21385637456501108,58
0.010979652404785156,6036630,25.0,1.0,270
0.015586614608764648,6050051,25.0,1.0,271
0.019164323806762695,6062776,25.0,1.0,270
0.01250457763671875,6075535,17.0,0.8747231888642835,274
0.015367269515991211,6088292,25.0,1.0,268
0.011942625045776367,6101067,25.0,1.0,268
0.01218104362487793,6113969,25.0,1.0,289
0.011892557144165039,6126882,25.0,1.0,305
0.019014358520507812,6139662,25.0,1.0,271
0.015107870101928711,6152478,25.0,1.0,274
0.012436389923095703,6165292,25.0,1.0,272
0.01560354232788086,6178116,25.0,1.0,272
0.020092487335205078,6191033,25.0,1.0,311
0.015765905380249023,6203627,25.0,1.0,270
0.012014150619506836,6216395,25.0,1.0,270
0.015607833862304688,6229222,25.0,1.0,291
0.015092849731445312,6242042,25.0,1.0,267
0.019296646118164062,6254344,10.0,0.5665928503638089,154
0.015540361404418945,6267194,25.0,1.0,271
0.012131929397583008,6279909,25.0,1.0,269
0.016308307647705078,6292650,25.0,1.0,270
0.012242794036865234,6305324,15.0,0.7823473584308763,233
0.015209197998046875,6317998,25.0,1.0,271
0.012046575546264648,6330855,25.0,1.0,269
0.016088485717773438,6343580,25.0,1.0,270
0.011635541915893555,6356313,25.0,1.0,268
0.015172004699707031,6369123,25.0,1.0,271
0.015486478805541992,6381891,25.0,1.0,265
0.011981964111328125,6394737,25.0,1.0,280
0.015583515167236328,6407525,25.0,1.0,271
0.012105703353881836,6420391,25.0,1.0,272
0.011498451232910156,6433206,25.0,1.0,269
0.011937379837036133,6445978,25.0,1.0,271
0.011547327041625977,6458724,25.0,1.0,270
0.016268253326416016,6471529,25.0,1.0,268
0.015073299407958984,6484333,25.0,1.0,277
0.011593818664550781,6497098,25.0,1.0,268
0.015074729919433594,6509883,25.0,1.0,271
0.012230157852172852,6522608,25.0,1.0,270
0.020097970962524414,6535346,25.0,1.0,268
0.011952400207519531,6548022,25.0,1.0,270
0.012077808380126953,6560642,25.0,1.0,270
0.015531063079833984,6573457,25.0,1.0,272
0.007996320724487305,6586254,25.0,1.0,271
0.019028663635253906,6598595,10.0,0.5681746282821892,155
0.011959552764892578,6611371,25.0,1.0,271
0.01523280143737793,6624127,25.0,1.0,271
0.012770414352416992,6636990,25.0,1.0,272
0.019115209579467773,6649750,25.0,1.0,269
0.01888108253479004,6662661,25.0,1.0,305
0.015168428421020508,6675366,25.0,1.0,265
0.014945268630981445,6690191,25.0,1.0,947
0.04477357864379883,6703339,25.0,1.0,270
0.012423515319824219,6714884,25.0,1.0,270
0.018893957138061523,6725974,25.0,1.0,269
0.014997720718383789,6736980,25.0,1.0,269
0.011182069778442383,6748703,15.0,0.7801328693451439,230
0.011686563491821289,6761251,25.0,1.0,285
0.015212774276733398,6773362,25.0,1.0,270
0.015202522277832031,6784444,25.0,1.0,271
0.015145063400268555,6795517,25.0,1.0,269
0.014923334121704102,6806501,25.0,1.0,268
0.01870584487915039,6817550,25.0,1.0,283
0.014672517776489258,6828682,25.0,1.0,271
0.011353254318237305,6840232,25.0,1.0,269
0.011719226837158203,6851255,25.0,1.0,270
0.008321285247802734,6862780,25.0,1.0,317
0.01571822166442871,6874124,25.0,1.0,269
0.014845848083496094,6885289,25.0,1.0,269
0.0077130794525146484,6897127,25.0,1.0,276
0.012092828750610352,6908494,25.0,1.0,270
0.015470743179321289,6919618,25.0,1.0,270
0.015205860137939453,6930777,25.0,1.0,277
0.007840871810913086,6942680,15.0,0.78044922492882,280
0.015013933181762695,6953735,25.0,1.0,270
0.011992216110229492,6964974,25.0,1.0,290
0.014942646026611328,6976216,25.0,1.0,342
0.01572275161743164,6987278,25.0,1.0,269
0.011616945266723633,6998359,17.0,0.871875988611199,261
0.011156320571899414,7010060,25.0,1.0,269
0.007884025573730469,7021742,25.0,1.0,286
